product_id,sku,upc,product_name,category,subcategory,brand,prescription_required,controlled_category,unit_cost,retail_price,gross_margin_percent,reorder_point,vendor_id,status
PRD-00561,SKU-10561,100000000561,Gummy Candy50 Count,Snacks,Candy,UnityCare,False,None,16.51,31.59,47.7,26,VND-014,Active
PRD-00562,SKU-10562,100000000562,SoupLarge,Grocery,Pantry,FreshWay,False,None,21.74,32.73,33.6,13,VND-016,Active
PRD-00563,SKU-10563,100000000563,Nail PolishLarge,Beauty,Fragrance,CareFirst,False,None,13.28,22.69,41.5,18,VND-024,Active
PRD-00564,SKU-10564,100000000564,Dish SoapTravel,Household,Batteries,BrightSmile,False,None,6.91,9.78,29.3,26,VND-015,Active
PRD-00565,SKU-10565,100000000565,Vitamin C50 Count,Vitamins & Supplements,Vitamin C,MedCheck,False,None,15.55,24.91,37.6,30,VND-010,Active
PRD-00566,SKU-10566,100000000566,Potato ChipsTravel,Snacks,Candy,GlowUp,False,None,17.86,42.38,57.9,21,VND-035,Active
PRD-00567,SKU-10567,100000000567,Mock Rx Product DLarge,Prescription Medication,Specialty Rx,UnityCare,True,None,9.35,20.03,53.3,17,VND-007,Active
PRD-00568,SKU-10568,100000000568,Mock Rx Product AValue Pack,Prescription Medication,Brand Rx,GlowUp,True,None,28.62,48.28,40.7,8,VND-029,Active
PRD-00569,SKU-10569,100000000569,Mock Rx Product CLarge,Prescription Medication,Specialty Rx,WellLife,True,None,13.09,23.13,43.4,16,VND-002,Active
PRD-00570,SKU-10570,100000000570,Soup100 Count,Grocery,Pantry,BrightSmile,False,None,33.74,49.3,31.6,25,VND-035,Active
PRD-00571,SKU-10571,100000000571,ShampooLarge,Personal Care,Skin Care,HomeEase,False,None,23.81,40.42,41.1,19,VND-006,Active
PRD-00572,SKU-10572,100000000572,Crackers100 Count,Grocery,Canned Goods,GlowUp,False,None,33.51,72.3,53.7,30,VND-022,Active
PRD-00573,SKU-10573,100000000573,Cereal,Grocery,Condiments,DailyChoice,False,None,6.3,9.34,32.5,25,VND-019,Active
PRD-00574,SKU-10574,100000000574,Mock Rx Product E100 Count,Prescription Medication,Specialty Rx,DailyChoice,True,None,14.29,31.26,54.3,28,VND-034,Active
PRD-00575,SKU-10575,100000000575,Potato ChipsValue Pack,Snacks,Protein Bars,CareFirst,False,None,30.01,42.34,29.1,26,VND-017,Active
PRD-00576,SKU-10576,100000000576,Mock Rx Product BValue Pack,Prescription Medication,Generic Rx,ValueCare,True,None,14.35,19.97,28.2,22,VND-004,Active
PRD-00577,SKU-10577,100000000577,Cough Syrup,OTC Medication,Digestive Health,HealthPlus,False,None,4.31,7.89,45.4,25,VND-025,Active
PRD-00578,SKU-10578,100000000578,Moisturizer100 Count,Beauty,Facial Care,MedCheck,False,None,10.48,19.29,45.7,21,VND-011,Active
PRD-00579,SKU-10579,100000000579,Nasal SprayLarge,OTC Medication,Pain Relief,ValueCare,False,None,30.22,47.02,35.7,19,VND-035,Active
PRD-00580,SKU-10580,100000000580,Moisturizer100 Count,Beauty,Fragrance,ValueCare,False,None,19.22,34.63,44.5,25,VND-028,Active
PRD-00581,SKU-10581,100000000581,Orange JuiceTravel,Beverages,Juice,ValueCare,False,None,19.23,39.69,51.6,14,VND-024,Active
PRD-00582,SKU-10582,100000000582,Peanut ButterLarge,Grocery,Canned Goods,MedCheck,False,None,1.11,1.92,42.3,16,VND-019,Active
PRD-00583,SKU-10583,100000000583,Gummy CandyTravel,Snacks,Candy,UnityCare,False,None,33.18,55.99,40.7,29,VND-028,Active
PRD-00584,SKU-10584,100000000584,Face Cleanser50 Count,Beauty,Facial Care,FreshWay,False,None,13.55,22.06,38.6,18,VND-026,Active
PRD-00585,SKU-10585,100000000585,Instant Cold Pack100 Count,First Aid,Antiseptic,CareFirst,False,None,22.88,48.0,52.3,13,VND-006,Active
PRD-00586,SKU-10586,100000000586,Oatmeal50 Count,Grocery,Breakfast,WellLife,False,None,28.41,54.21,47.6,25,VND-035,Active
PRD-00587,SKU-10587,100000000587,Moisturizer,Beauty,Fragrance,GlowUp,False,None,7.0,10.7,34.6,19,VND-029,Active
PRD-00588,SKU-10588,100000000588,MoisturizerLarge,Beauty,Fragrance,FreshWay,False,None,1.41,1.92,26.6,5,VND-012,Active
PRD-00589,SKU-10589,100000000589,Daily MultivitaminValue Pack,Vitamins & Supplements,Vitamin C,CareFirst,False,None,25.25,49.5,49.0,7,VND-010,Active
PRD-00590,SKU-10590,100000000590,Cold & Flu CapsulesLarge,OTC Medication,Digestive Health,ValueCare,False,None,15.14,30.85,50.9,16,VND-030,Active
PRD-00591,SKU-10591,100000000591,Mock Rx Product C,Prescription Medication,Generic Rx,UnityCare,True,None,29.64,67.99,56.4,13,VND-026,Active
PRD-00592,SKU-10592,100000000592,Vitamin CValue Pack,Vitamins & Supplements,Minerals,PureHealth,False,None,31.43,47.09,33.3,31,VND-001,Active
PRD-00593,SKU-10593,100000000593,MagnesiumTravel,Vitamins & Supplements,Vitamin D,CareFirst,False,None,9.22,21.86,57.8,19,VND-007,Active
PRD-00594,SKU-10594,100000000594,Energy DrinkTravel,Beverages,Water,DailyChoice,False,None,24.09,37.23,35.3,10,VND-003,Active
PRD-00595,SKU-10595,100000000595,Mock Rx Product CTravel,Prescription Medication,Generic Rx,UnityCare,True,None,22.62,33.05,31.6,32,VND-014,Active
PRD-00596,SKU-10596,100000000596,CalciumTravel,Vitamins & Supplements,Vitamin D,WellLife,False,None,11.86,17.07,30.5,23,VND-008,Active
PRD-00597,SKU-10597,100000000597,Cereal,Grocery,Breakfast,HomeEase,False,None,20.65,39.56,47.8,24,VND-010,Active
PRD-00598,SKU-10598,100000000598,Laundry DetergentValue Pack,Household,Cleaning,DailyChoice,False,None,17.87,34.13,47.6,34,VND-004,Active
PRD-00599,SKU-10599,100000000599,Nasal SprayValue Pack,OTC Medication,Allergy,MedCheck,False,None,24.77,50.67,51.1,20,VND-015,Active
PRD-00600,SKU-10600,100000000600,Batteries100 Count,Household,Laundry,DailyChoice,False,None,7.36,14.08,47.7,28,VND-009,Active
PRD-00601,SKU-10601,100000000601,Lip Balm100 Count,Beauty,Cosmetics,HomeEase,False,None,15.73,24.1,34.7,20,VND-013,Active
PRD-00602,SKU-10602,100000000602,School SuppliesLarge,Seasonal,Holiday,BrightSmile,False,None,11.84,19.88,40.5,34,VND-011,Active
PRD-00603,SKU-10603,100000000603,MagnesiumLarge,Vitamins & Supplements,Vitamin D,ValueCare,False,None,28.82,50.45,42.9,5,VND-033,Active
PRD-00604,SKU-10604,100000000604,Cereal50 Count,Grocery,Breakfast,CareFirst,False,None,30.1,60.94,50.6,15,VND-005,Active
PRD-00605,SKU-10605,100000000605,Digital Thermometer50 Count,Medical Supplies,Masks,MedCheck,False,None,24.15,48.56,50.3,24,VND-019,Active
PRD-00606,SKU-10606,100000000606,Disinfecting WipesLarge,Household,Batteries,HealthPlus,False,None,4.53,7.85,42.3,6,VND-009,Active
PRD-00607,SKU-10607,100000000607,Soft Toothbrush,Personal Care,Oral Care,BrightSmile,False,None,17.37,24.21,28.3,25,VND-025,Active
PRD-00608,SKU-10608,100000000608,Blood Pressure Cuff50 Count,Medical Supplies,Masks,DailyChoice,False,None,24.77,37.22,33.4,12,VND-005,Active
PRD-00609,SKU-10609,100000000609,Nasal SprayTravel,OTC Medication,Cold & Flu,ValueCare,False,None,32.55,68.47,52.5,30,VND-004,Active
PRD-00610,SKU-10610,100000000610,Dish Soap100 Count,Household,Batteries,FreshWay,False,None,2.75,5.03,45.4,6,VND-005,Active
PRD-00611,SKU-10611,100000000611,Moisturizer50 Count,Beauty,Cosmetics,FreshWay,False,None,4.08,7.99,48.9,17,VND-013,Active
PRD-00612,SKU-10612,100000000612,Elastic Wrap100 Count,First Aid,Antiseptic,FreshWay,False,None,33.2,58.69,43.4,18,VND-007,Active
PRD-00613,SKU-10613,100000000613,LancetsTravel,Medical Supplies,Braces,HealthPlus,False,None,24.81,40.73,39.1,10,VND-012,Active
PRD-00614,SKU-10614,100000000614,Sports DrinkLarge,Beverages,Energy Drinks,BrightSmile,False,None,23.27,40.55,42.6,19,VND-023,Active
PRD-00615,SKU-10615,100000000615,Dish SoapTravel,Household,Laundry,HomeEase,False,None,26.92,44.28,39.2,15,VND-016,Active
PRD-00616,SKU-10616,100000000616,Umbrella50 Count,Seasonal,Holiday,ValueCare,False,None,32.47,48.74,33.4,19,VND-026,Active
PRD-00617,SKU-10617,100000000617,Allergy Relief50 Count,OTC Medication,Pain Relief,WellLife,False,None,1.31,1.86,29.5,5,VND-020,Active
PRD-00618,SKU-10618,100000000618,Gauze Pads,First Aid,Antiseptic,WellLife,False,None,27.17,61.93,56.1,34,VND-033,Active
PRD-00619,SKU-10619,100000000619,Coke Zero 20oz,Beverages,Water,WellLife,False,None,16.52,23.65,30.2,16,VND-016,Active
PRD-00620,SKU-10620,100000000620,Gauze Pads,First Aid,Wound Care,CareFirst,False,None,20.29,36.09,43.8,28,VND-005,Active
PRD-00621,SKU-10621,100000000621,Mock Rx Product DValue Pack,Prescription Medication,Specialty Rx,HomeEase,True,None,17.47,38.54,54.7,23,VND-007,Active
PRD-00622,SKU-10622,100000000622,Sunscreen100 Count,Seasonal,Back to School,UnityCare,False,None,28.44,45.57,37.6,34,VND-022,Active
PRD-00623,SKU-10623,100000000623,Batteries,Household,Batteries,GlowUp,False,None,30.54,45.23,32.5,32,VND-001,Active
PRD-00624,SKU-10624,100000000624,Glucose Test StripsLarge,Medical Supplies,Masks,BrightSmile,False,None,18.71,29.02,35.5,9,VND-021,Active
PRD-00625,SKU-10625,100000000625,Bottled Water,Beverages,Water,ValueCare,False,None,23.82,56.6,57.9,29,VND-033,Active
PRD-00626,SKU-10626,100000000626,MagnesiumLarge,Vitamins & Supplements,Vitamin D,DailyChoice,False,None,27.68,39.48,29.9,7,VND-031,Active
PRD-00627,SKU-10627,100000000627,School SuppliesTravel,Seasonal,Summer,PureHealth,False,None,9.74,15.75,38.2,29,VND-009,Active
PRD-00628,SKU-10628,100000000628,Body WashValue Pack,Personal Care,Deodorant,CareFirst,False,None,17.46,32.65,46.5,22,VND-034,Active
PRD-00629,SKU-10629,100000000629,Bandage PackLarge,First Aid,Antiseptic,BrightSmile,False,None,27.35,42.52,35.7,7,VND-008,Active
PRD-00630,SKU-10630,100000000630,Wrist BraceLarge,Medical Supplies,Masks,BrightSmile,False,None,12.68,19.68,35.6,25,VND-002,Active
PRD-00631,SKU-10631,100000000631,Mascara50 Count,Beauty,Facial Care,BrightSmile,False,None,28.89,59.56,51.5,9,VND-029,Active
PRD-00632,SKU-10632,100000000632,Cold & Flu Capsules100 Count,OTC Medication,Cold & Flu,HealthPlus,False,None,13.55,27.1,50.0,8,VND-004,Active
PRD-00633,SKU-10633,100000000633,Gauze Pads,First Aid,Antiseptic,WellLife,False,None,12.51,25.82,51.5,19,VND-031,Active
PRD-00634,SKU-10634,100000000634,Cold & Flu Capsules100 Count,OTC Medication,Allergy,FreshWay,False,None,19.18,28.09,31.7,29,VND-017,Active
PRD-00635,SKU-10635,100000000635,Sports Drink100 Count,Beverages,Energy Drinks,GlowUp,False,None,34.74,66.73,47.9,5,VND-025,Active
PRD-00636,SKU-10636,100000000636,Holiday CandyValue Pack,Seasonal,Summer,HomeEase,False,None,2.81,4.11,31.6,24,VND-018,Active
PRD-00637,SKU-10637,100000000637,Nasal Spray,OTC Medication,Digestive Health,GlowUp,False,None,3.03,5.69,46.8,32,VND-024,Active
PRD-00638,SKU-10638,100000000638,Daily Multivitamin100 Count,Vitamins & Supplements,Multivitamins,FreshWay,False,None,13.99,32.79,57.3,27,VND-007,Active
PRD-00639,SKU-10639,100000000639,Trash Bags50 Count,Household,Batteries,ValueCare,False,None,3.76,5.49,31.6,22,VND-002,Active
PRD-00640,SKU-10640,100000000640,Cough SyrupLarge,OTC Medication,Cold & Flu,MedCheck,False,None,12.17,19.62,38.0,5,VND-023,Active
PRD-00641,SKU-10641,100000000641,Face Masks100 Count,Medical Supplies,Braces,FreshWay,False,None,11.1,26.35,57.9,13,VND-004,Active
PRD-00642,SKU-10642,100000000642,Wrist Brace,Medical Supplies,Braces,CareFirst,False,None,33.09,75.76,56.3,9,VND-022,Active
PRD-00643,SKU-10643,100000000643,Cereal100 Count,Grocery,Breakfast,BrightSmile,False,None,13.84,31.96,56.7,32,VND-015,Active
PRD-00644,SKU-10644,100000000644,OatmealValue Pack,Grocery,Breakfast,BrightSmile,False,None,15.36,23.74,35.3,15,VND-029,Active
PRD-00645,SKU-10645,100000000645,Bottled Water100 Count,Beverages,Water,CareFirst,False,None,5.5,9.63,42.9,32,VND-009,Active
PRD-00646,SKU-10646,100000000646,Lip BalmValue Pack,Beauty,Facial Care,MedCheck,False,None,23.23,41.22,43.6,15,VND-005,Active
PRD-00647,SKU-10647,100000000647,Bottled WaterLarge,Beverages,Soda,UnityCare,False,None,29.5,42.02,29.8,29,VND-021,Active
PRD-00648,SKU-10648,100000000648,SoupTravel,Grocery,Condiments,GlowUp,False,None,26.29,54.9,52.1,34,VND-018,Active
PRD-00649,SKU-10649,100000000649,Crest ToothpasteValue Pack,Personal Care,Hair Care,BrightSmile,False,None,7.08,14.21,50.2,24,VND-018,Active
PRD-00650,SKU-10650,100000000650,School SuppliesValue Pack,Seasonal,Holiday,HealthPlus,False,None,8.66,11.68,25.9,27,VND-031,Active
PRD-00651,SKU-10651,100000000651,Deodorant100 Count,Personal Care,Deodorant,ValueCare,False,None,13.56,28.93,53.1,20,VND-009,Active
PRD-00652,SKU-10652,100000000652,Soft Toothbrush,Personal Care,Hair Care,WellLife,False,None,14.74,34.26,57.0,35,VND-027,Active
PRD-00653,SKU-10653,100000000653,Antiseptic Spray,First Aid,Antiseptic,ValueCare,False,None,6.81,15.66,56.5,32,VND-032,Active
PRD-00654,SKU-10654,100000000654,Mock Rx Product DValue Pack,Prescription Medication,Specialty Rx,BrightSmile,True,None,15.39,31.16,50.6,28,VND-025,Active
PRD-00655,SKU-10655,100000000655,Mock Rx Product D50 Count,Prescription Medication,Specialty Rx,FreshWay,True,None,32.92,58.65,43.9,21,VND-003,Active
PRD-00656,SKU-10656,100000000656,Energy DrinkTravel,Beverages,Soda,CareFirst,False,None,29.08,39.51,26.4,21,VND-035,Active
PRD-00657,SKU-10657,100000000657,OatmealTravel,Grocery,Pantry,UnityCare,False,None,18.43,34.01,45.8,11,VND-019,Active
PRD-00658,SKU-10658,100000000658,Chocolate CookiesLarge,Snacks,Protein Bars,BrightSmile,False,None,16.55,27.11,38.9,34,VND-004,Active
PRD-00659,SKU-10659,100000000659,Mock Rx Product D100 Count,Prescription Medication,Brand Rx,HealthPlus,True,None,16.22,31.71,48.8,10,VND-035,Active
PRD-00660,SKU-10660,100000000660,ConditionerLarge,Personal Care,Deodorant,BrightSmile,False,None,16.19,23.43,30.9,33,VND-013,Active
PRD-00661,SKU-10661,100000000661,Chocolate CookiesLarge,Snacks,Candy,MedCheck,False,None,24.44,54.23,54.9,27,VND-008,Active
PRD-00662,SKU-10662,100000000662,CalciumTravel,Vitamins & Supplements,Multivitamins,HomeEase,False,None,22.47,31.13,27.8,17,VND-033,Active
PRD-00663,SKU-10663,100000000663,Umbrella50 Count,Seasonal,Holiday,DailyChoice,False,None,13.79,27.78,50.4,23,VND-010,Active
PRD-00664,SKU-10664,100000000664,Soft Toothbrush100 Count,Personal Care,Hair Care,HomeEase,False,None,2.51,3.87,35.2,29,VND-029,Active
PRD-00665,SKU-10665,100000000665,Face CleanserValue Pack,Beauty,Facial Care,WellLife,False,None,33.64,44.92,25.1,5,VND-030,Active
PRD-00666,SKU-10666,100000000666,Trail Mix,Snacks,Protein Bars,CareFirst,False,None,21.57,36.74,41.3,23,VND-031,Active
PRD-00667,SKU-10667,100000000667,Protein Bar,Snacks,Protein Bars,FreshWay,False,None,21.34,28.54,25.2,13,VND-014,Active
PRD-00668,SKU-10668,100000000668,Cold & Flu Capsules,OTC Medication,Cold & Flu,UnityCare,False,None,23.12,31.33,26.2,26,VND-020,Active
PRD-00669,SKU-10669,100000000669,Paper Towels,Household,Cleaning,GlowUp,False,None,15.03,21.75,30.9,14,VND-012,Active
PRD-00670,SKU-10670,100000000670,Snickers Bar,Snacks,Cookies,PureHealth,False,None,27.07,42.07,35.7,31,VND-005,Active
PRD-00671,SKU-10671,100000000671,SoupTravel,Grocery,Pantry,WellLife,False,None,5.36,10.29,47.9,15,VND-034,Active
PRD-00672,SKU-10672,100000000672,Pasta SauceValue Pack,Grocery,Breakfast,HomeEase,False,None,21.71,30.41,28.6,25,VND-034,Active
PRD-00673,SKU-10673,100000000673,Calcium100 Count,Vitamins & Supplements,Minerals,HomeEase,False,None,21.46,43.8,51.0,14,VND-028,Active
PRD-00674,SKU-10674,100000000674,Holiday Candy50 Count,Seasonal,Back to School,MedCheck,False,None,20.45,37.57,45.6,24,VND-032,Active
PRD-00675,SKU-10675,100000000675,Energy DrinkValue Pack,Beverages,Energy Drinks,WellLife,False,None,31.02,46.08,32.7,11,VND-001,Active
PRD-00676,SKU-10676,100000000676,Magnesium100 Count,Vitamins & Supplements,Multivitamins,CareFirst,False,None,28.04,55.35,49.3,30,VND-027,Active
PRD-00677,SKU-10677,100000000677,SoupLarge,Grocery,Pantry,UnityCare,False,None,19.94,36.95,46.0,25,VND-013,Active
PRD-00678,SKU-10678,100000000678,Mock Rx Product C,Prescription Medication,Specialty Rx,DailyChoice,True,None,11.29,19.37,41.7,29,VND-001,Active
PRD-00679,SKU-10679,100000000679,Daily MultivitaminTravel,Vitamins & Supplements,Vitamin C,UnityCare,False,None,25.56,46.75,45.3,31,VND-012,Active
PRD-00680,SKU-10680,100000000680,Gauze Pads100 Count,First Aid,Wound Care,UnityCare,False,None,17.16,28.92,40.7,25,VND-009,Active
PRD-00681,SKU-10681,100000000681,Gummy CandyTravel,Snacks,Chips,DailyChoice,False,None,31.3,54.64,42.7,19,VND-027,Active
PRD-00682,SKU-10682,100000000682,Mock Rx Product ELarge,Prescription Medication,Generic Rx,FreshWay,True,None,20.1,38.2,47.4,22,VND-002,Active
PRD-00683,SKU-10683,100000000683,Gauze Pads,First Aid,Wound Care,UnityCare,False,None,33.96,51.65,34.3,15,VND-025,Active
PRD-00684,SKU-10684,100000000684,Blood Pressure Cuff50 Count,Medical Supplies,Thermometers,WellLife,False,None,14.09,25.45,44.6,27,VND-021,Active
PRD-00685,SKU-10685,100000000685,Mock Rx Product CTravel,Prescription Medication,Generic Rx,DailyChoice,True,None,3.72,8.08,53.9,19,VND-020,Active
PRD-00686,SKU-10686,100000000686,Antiseptic Spray,First Aid,Wound Care,CareFirst,False,None,13.57,18.4,26.2,34,VND-006,Active
PRD-00687,SKU-10687,100000000687,Protein Bar50 Count,Snacks,Candy,ValueCare,False,None,6.03,9.45,36.2,28,VND-034,Active
PRD-00688,SKU-10688,100000000688,Moisturizer,Beauty,Nail Care,GlowUp,False,None,28.91,65.64,56.0,9,VND-014,Active
PRD-00689,SKU-10689,100000000689,Mock Rx Product DTravel,Prescription Medication,Generic Rx,UnityCare,True,None,25.19,43.61,42.2,14,VND-003,Active
PRD-00690,SKU-10690,100000000690,Face MasksTravel,Medical Supplies,Glucose Monitoring,GlowUp,False,None,31.2,43.58,28.4,28,VND-020,Active
PRD-00691,SKU-10691,100000000691,Nasal SprayValue Pack,OTC Medication,Allergy,WellLife,False,None,11.74,17.1,31.4,22,VND-021,Active
PRD-00692,SKU-10692,100000000692,Chocolate CookiesValue Pack,Snacks,Candy,BrightSmile,False,None,6.14,8.62,28.8,22,VND-033,Active
PRD-00693,SKU-10693,100000000693,Fish OilLarge,Vitamins & Supplements,Vitamin D,HomeEase,False,None,19.57,29.63,33.9,30,VND-019,Active
PRD-00694,SKU-10694,100000000694,Travel Kit,Seasonal,Holiday,FreshWay,False,None,11.41,25.05,54.4,19,VND-004,Active
PRD-00695,SKU-10695,100000000695,Conditioner100 Count,Personal Care,Oral Care,HealthPlus,False,None,2.48,3.98,37.7,18,VND-026,Active
PRD-00696,SKU-10696,100000000696,Body WashLarge,Personal Care,Deodorant,HomeEase,False,None,11.45,23.84,52.0,29,VND-035,Active
PRD-00697,SKU-10697,100000000697,Fish OilValue Pack,Vitamins & Supplements,Minerals,HomeEase,False,None,3.93,8.1,51.5,19,VND-007,Active
PRD-00698,SKU-10698,100000000698,Gummy Candy100 Count,Snacks,Cookies,CareFirst,False,None,25.07,42.03,40.4,35,VND-015,Active
PRD-00699,SKU-10699,100000000699,ShampooTravel,Personal Care,Skin Care,DailyChoice,False,None,7.03,15.72,55.3,30,VND-021,Active
PRD-00700,SKU-10700,100000000700,Snickers Bar,Snacks,Protein Bars,ValueCare,False,None,17.03,26.86,36.6,32,VND-011,Active
PRD-00701,SKU-10701,100000000701,Nail Polish50 Count,Beauty,Nail Care,HomeEase,False,None,5.11,7.14,28.4,30,VND-007,Active
PRD-00702,SKU-10702,100000000702,Dish Soap50 Count,Household,Cleaning,CareFirst,False,None,16.54,29.8,44.5,24,VND-016,Active
PRD-00703,SKU-10703,100000000703,Energy DrinkTravel,Beverages,Water,HomeEase,False,None,3.01,4.42,31.9,23,VND-028,Active
PRD-00704,SKU-10704,100000000704,Oatmeal100 Count,Grocery,Canned Goods,HealthPlus,False,None,8.84,16.64,46.9,28,VND-032,Active
PRD-00705,SKU-10705,100000000705,Daily Multivitamin50 Count,Vitamins & Supplements,Minerals,WellLife,False,None,4.09,6.78,39.7,35,VND-026,Active
PRD-00706,SKU-10706,100000000706,Calcium50 Count,Vitamins & Supplements,Multivitamins,ValueCare,False,None,27.17,43.47,37.5,25,VND-004,Active
PRD-00707,SKU-10707,100000000707,Vitamin C50 Count,Vitamins & Supplements,Vitamin D,UnityCare,False,None,31.69,58.68,46.0,29,VND-010,Active
PRD-00708,SKU-10708,100000000708,Wrist Brace50 Count,Medical Supplies,Thermometers,ValueCare,False,None,10.73,19.62,45.3,11,VND-014,Active
PRD-00709,SKU-10709,100000000709,Face Masks50 Count,Medical Supplies,Braces,PureHealth,False,None,27.96,53.18,47.4,27,VND-023,Active
PRD-00710,SKU-10710,100000000710,Fish Oil50 Count,Vitamins & Supplements,Multivitamins,WellLife,False,None,14.59,20.61,29.2,6,VND-024,Active
PRD-00711,SKU-10711,100000000711,Coke Zero 20oz100 Count,Beverages,Soda,HealthPlus,False,None,19.93,46.67,57.3,32,VND-019,Active
PRD-00712,SKU-10712,100000000712,Antacid Chewables100 Count,OTC Medication,Cold & Flu,HomeEase,False,None,20.96,38.55,45.6,17,VND-026,Active
PRD-00713,SKU-10713,100000000713,OatmealValue Pack,Grocery,Condiments,CareFirst,False,None,23.44,39.51,40.7,22,VND-025,Active
PRD-00714,SKU-10714,100000000714,Laundry DetergentLarge,Household,Batteries,MedCheck,False,None,34.91,66.01,47.1,5,VND-005,Active
PRD-00715,SKU-10715,100000000715,Digital Thermometer100 Count,Medical Supplies,Glucose Monitoring,MedCheck,False,None,31.06,58.29,46.7,7,VND-009,Active
PRD-00716,SKU-10716,100000000716,Wrist Brace100 Count,Medical Supplies,Masks,MedCheck,False,None,21.45,35.19,39.0,19,VND-033,Active
PRD-00717,SKU-10717,100000000717,CrackersLarge,Grocery,Condiments,UnityCare,False,None,8.48,13.91,39.0,23,VND-032,Active
PRD-00718,SKU-10718,100000000718,Mock Rx Product F50 Count,Prescription Medication,Brand Rx,BrightSmile,True,None,9.97,22.44,55.6,16,VND-003,Active
PRD-00719,SKU-10719,100000000719,Nasal SprayLarge,OTC Medication,Digestive Health,HomeEase,False,None,4.63,7.83,40.9,7,VND-010,Active
PRD-00720,SKU-10720,100000000720,Mock Rx Product D50 Count,Prescription Medication,Specialty Rx,HealthPlus,True,None,3.43,7.52,54.4,12,VND-031,Active
PRD-00721,SKU-10721,100000000721,Lancets100 Count,Medical Supplies,Glucose Monitoring,BrightSmile,False,None,19.22,34.4,44.1,6,VND-022,Active
PRD-00722,SKU-10722,100000000722,Energy DrinkTravel,Beverages,Soda,HomeEase,False,None,18.31,30.77,40.5,15,VND-027,Active
PRD-00723,SKU-10723,100000000723,Dish SoapValue Pack,Household,Laundry,HomeEase,False,None,1.96,4.4,55.5,14,VND-017,Active
PRD-00724,SKU-10724,100000000724,Cough SyrupValue Pack,OTC Medication,Digestive Health,WellLife,False,None,20.37,38.19,46.7,30,VND-002,Active
PRD-00725,SKU-10725,100000000725,Face CleanserValue Pack,Beauty,Fragrance,WellLife,False,None,18.07,38.53,53.1,13,VND-009,Active
PRD-00726,SKU-10726,100000000726,Holiday CandyLarge,Seasonal,Back to School,MedCheck,False,None,1.24,1.74,28.7,34,VND-010,Active
PRD-00727,SKU-10727,100000000727,Face MasksValue Pack,Medical Supplies,Masks,ValueCare,False,None,9.7,18.7,48.1,10,VND-034,Active
PRD-00728,SKU-10728,100000000728,Pain Relief TabletsValue Pack,OTC Medication,Allergy,ValueCare,False,None,21.15,44.17,52.1,29,VND-027,Active
PRD-00729,SKU-10729,100000000729,Pasta SauceTravel,Grocery,Breakfast,BrightSmile,False,None,25.62,36.87,30.5,28,VND-023,Active
PRD-00730,SKU-10730,100000000730,Pain Relief Tablets,OTC Medication,Allergy,WellLife,False,None,6.49,10.49,38.2,20,VND-035,Active
PRD-00731,SKU-10731,100000000731,Instant Cold Pack100 Count,First Aid,Supports,FreshWay,False,None,14.11,21.27,33.7,32,VND-028,Active
PRD-00732,SKU-10732,100000000732,Antacid ChewablesTravel,OTC Medication,Allergy,GlowUp,False,None,23.99,55.45,56.7,35,VND-003,Active
PRD-00733,SKU-10733,100000000733,Magnesium50 Count,Vitamins & Supplements,Vitamin C,DailyChoice,False,None,32.19,68.97,53.3,13,VND-018,Active
PRD-00734,SKU-10734,100000000734,Calcium50 Count,Vitamins & Supplements,Vitamin C,HomeEase,False,None,14.15,28.59,50.5,12,VND-013,Active
PRD-00735,SKU-10735,100000000735,Iced Tea100 Count,Beverages,Juice,UnityCare,False,None,34.77,53.77,35.3,26,VND-001,Active
PRD-00736,SKU-10736,100000000736,Magnesium,Vitamins & Supplements,Multivitamins,DailyChoice,False,None,18.74,35.78,47.6,12,VND-019,Active
PRD-00737,SKU-10737,100000000737,Face Cleanser,Beauty,Facial Care,BrightSmile,False,None,21.96,30.03,26.9,26,VND-014,Active
PRD-00738,SKU-10738,100000000738,Hand Warmers,Seasonal,Summer,PureHealth,False,None,3.71,6.74,45.0,26,VND-012,Active
PRD-00739,SKU-10739,100000000739,Daily MultivitaminLarge,Vitamins & Supplements,Vitamin D,GlowUp,False,None,16.74,37.95,55.9,19,VND-018,Active
PRD-00740,SKU-10740,100000000740,SoupValue Pack,Grocery,Canned Goods,UnityCare,False,None,27.49,41.75,34.2,17,VND-025,Active
PRD-00741,SKU-10741,100000000741,Dish SoapLarge,Household,Cleaning,CareFirst,False,None,6.84,9.41,27.3,24,VND-026,Active
PRD-00742,SKU-10742,100000000742,Crest ToothpasteValue Pack,Personal Care,Deodorant,BrightSmile,False,None,19.27,31.71,39.2,25,VND-007,Active
PRD-00743,SKU-10743,100000000743,Snickers Bar,Snacks,Cookies,WellLife,False,None,3.25,5.79,43.9,29,VND-029,Active
PRD-00744,SKU-10744,100000000744,Cold & Flu Capsules100 Count,OTC Medication,Digestive Health,GlowUp,False,None,22.68,51.3,55.8,17,VND-018,Active
PRD-00745,SKU-10745,100000000745,Conditioner50 Count,Personal Care,Skin Care,ValueCare,False,None,0.88,1.7,48.4,20,VND-028,Active
PRD-00746,SKU-10746,100000000746,OatmealValue Pack,Grocery,Pantry,ValueCare,False,None,0.86,1.98,56.5,8,VND-035,Active
PRD-00747,SKU-10747,100000000747,Disinfecting WipesLarge,Household,Laundry,GlowUp,False,None,14.47,26.73,45.9,7,VND-024,Active
